label,total_events,evt_epoll_wait,evt_switch,evt_select,evt_wait4,evt_times,evt_accept,evt_futex,evt_getsockname,evt_fcntl,evt_read,evt_stat,evt_openat,evt_mmap,evt_munmap,evt_madvise,evt_writev,evt_write,evt_close,evt_epoll_ctl,evt_clone,evt_set_robust_list,evt_mprotect,evt_sigaltstack,evt_rt_sigprocmask,evt_gettid,evt_nanosleep,evt_getpid,evt_tgkill,evt_epoll_pwait,evt_signaldeliver,evt_procexit,evt_execve,evt_brk,evt_access,evt_fstat,evt_arch_prctl,evt_getuid,evt_getgid,evt_geteuid,evt_getegid,evt_sysinfo,evt_rt_sigaction,evt_uname,evt_getcwd,evt_getppid,evt_socket,evt_connect,evt_lseek,evt_getpgrp,evt_prlimit,evt_getpeername,evt_pipe,evt_dup,evt_set_tid_address,evt_statfs,evt_exit_group,evt_rt_sigreturn,evt_fadvise64,evt_umask,evt_fchmodat,evt_ioctl,evt_newfstatat,evt_unlinkat,evt_shutdown,evt_sched_yield,evt_lstat,evt_lgetxattr,evt_getxattr,evt_getdents64,evt_poll,evt_pselect6,evt_mkdir,evt_readlink,evt_rename,evt_chmod,evt_unlink,evt_symlink,evt_getrandom,evt_sendmmsg,evt_recvfrom,evt_exit,evt_setsockopt,evt_getsockopt,evt_sendto,evt_link,evt_chdir,evt_setitimer,evt_sched_getaffinity,evt_readlinkat,evt_epoll_create1,evt_capget,evt_getpgid,evt_rt_sigsuspend,evt_kill,evt_alarm,evt_setgid,evt_chown,evt_getgroups,evt_setgroups,evt_setresgid,evt_setresuid,evt_prctl,evt_getresuid,evt_getresgid,evt_clock_gettime,evt_bind,evt_recvmsg,evt_lchown,evt_faccessat,evt_utimensat,evt_fstatfs,evt_fchdir,evt_flistxattr,evt_fgetxattr,evt_fsetxattr,evt_mremap,evt_setpgid,evt_timer_create,evt_timer_settime,evt_setuid,evt_mknod,evt_mount,evt_umount,evt_finit_module
1,26349,1252,1356,94,72,318,78,2822,48,158,2558,468,2300,1774,448,118,280,870,1796,1098,150,128,666,212,304,106,346,80,0,188,56,63,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,40,18,596,116,0,276,60,420,52,22,28,18,22,2,8,2,118,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26972,1976,1377,96,72,330,72,2744,48,158,2530,480,2306,1766,440,122,294,844,1806,1120,144,124,688,204,292,102,322,80,0,218,52,61,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,42,26,596,116,0,276,58,434,52,22,28,18,22,2,8,2,110,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27087,2118,1437,86,72,320,78,2856,48,158,2500,470,2296,1742,422,120,276,832,1792,1092,135,118,682,192,274,96,420,80,0,126,49,58,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,38,64,596,116,0,276,50,464,52,22,28,18,22,2,8,2,92,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36851,11672,1390,98,72,318,78,2912,48,158,2554,468,2300,1754,434,120,272,874,1796,1094,144,124,676,204,292,102,354,80,0,174,54,61,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,40,38,596,116,0,276,64,414,52,22,28,18,22,2,8,2,132,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30659,5256,1407,79,59,316,82,2908,48,158,2574,480,2312,1754,438,122,288,886,1810,1120,135,118,708,192,274,96,440,80,0,130,107,114,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,58,596,116,0,276,58,406,52,22,28,18,22,2,8,2,118,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32000,6036,1515,92,72,354,100,3140,60,182,2606,504,2328,1818,464,124,310,870,1838,1190,138,120,694,196,280,98,428,80,0,126,50,59,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,54,42,610,116,0,276,54,424,52,22,28,18,22,2,8,2,106,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28981,3348,1452,98,72,352,104,2958,60,182,2592,502,2326,1808,458,122,308,868,1836,1186,138,120,672,196,280,98,418,80,0,122,50,59,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,54,30,610,116,0,276,64,410,52,22,28,18,22,2,8,2,110,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27388,2296,1378,92,72,320,68,2914,48,158,2560,470,2302,1770,436,120,280,872,1796,1100,147,126,672,208,298,104,334,80,0,120,55,62,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,38,20,596,116,0,276,58,424,52,22,28,18,22,2,8,2,104,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30974,5502,1391,96,72,332,76,2974,48,158,2594,482,2314,1792,460,118,286,892,1810,1122,150,128,684,212,304,106,332,80,0,118,56,63,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,40,86,596,116,0,276,62,416,52,22,28,18,22,2,8,2,132,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26355,1188,1450,88,72,320,72,2892,48,158,2500,470,2298,1758,428,120,280,832,1794,1096,144,124,692,204,292,102,534,80,0,120,52,61,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,38,42,596,116,0,276,54,416,52,22,28,18,22,2,8,2,102,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27502,1258,1458,94,72,362,116,3180,72,206,2642,512,2336,1832,474,122,314,878,1854,1230,153,130,738,216,310,108,330,80,0,126,55,64,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,64,66,624,116,0,276,58,414,52,22,28,18,22,2,8,2,116,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32911,7532,1418,96,72,346,74,3022,48,158,2558,496,2322,1788,464,120,306,860,1820,1146,138,120,684,196,280,98,326,80,0,116,50,59,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,40,14,596,116,0,276,64,452,52,22,28,18,22,2,8,2,114,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33398,8036,1386,77,59,316,78,2968,48,158,2584,480,2312,1770,450,122,284,880,1810,1120,141,122,672,200,286,100,364,80,0,126,109,116,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,60,596,116,0,276,56,402,52,22,28,18,22,2,8,2,98,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35493,9708,1447,92,70,338,102,2988,60,182,2630,490,2320,1808,458,118,294,904,1826,1164,141,122,660,200,286,100,444,80,0,130,53,60,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,52,80,610,116,0,276,60,396,52,22,28,18,22,2,8,2,130,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33925,8354,1448,83,57,300,82,3000,48,158,2550,466,2298,1764,434,118,270,872,1796,1092,144,124,706,204,292,102,424,80,0,132,110,117,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,114,596,116,0,276,64,466,52,22,28,18,22,2,8,2,128,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36445,9948,1539,90,70,360,122,3148,72,206,2688,512,2342,1834,478,122,318,916,1858,1234,141,122,708,200,286,100,422,80,0,122,53,60,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,64,78,624,116,0,276,58,470,52,22,28,18,22,2,8,2,110,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28628,2516,1474,100,72,352,98,3242,60,182,2656,502,2332,1828,478,120,318,908,1840,1194,141,122,684,200,286,100,326,80,0,120,53,60,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,44,610,116,0,276,66,400,52,22,28,18,22,2,8,2,120,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29528,4608,1352,96,72,320,80,2766,48,158,2554,470,2302,1746,428,120,282,880,1796,1100,135,118,702,192,274,96,326,80,0,132,51,58,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,38,42,596,116,0,276,62,428,52,22,28,18,22,2,8,2,130,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27161,1314,1394,90,72,366,96,3010,60,182,2666,516,2346,1820,470,126,328,916,1854,1222,141,122,662,200,286,100,322,80,0,118,53,60,17,199,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,44,610,116,0,276,56,412,52,22,28,18,22,2,8,2,104,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36241,10976,1379,92,70,328,66,2980,48,158,2578,480,2314,1768,446,120,290,880,1812,1124,141,122,654,200,286,100,312,80,0,124,53,60,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,82,596,116,0,276,60,412,52,22,28,18,22,2,8,2,118,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25996,1228,1371,100,72,316,72,2870,48,158,2506,466,2292,1744,416,120,270,830,1792,1088,138,120,690,196,280,98,314,80,0,120,50,59,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,42,20,596,116,0,276,64,428,52,22,28,18,22,2,8,2,104,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30086,4156,1454,95,73,358,78,3046,48,158,2624,508,2340,1784,468,124,314,916,1838,1176,133,118,670,192,270,96,436,80,0,128,107,114,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,46,596,116,0,276,58,420,52,22,28,18,22,2,8,2,132,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31612,5798,1485,90,72,352,100,2924,60,182,2608,502,2326,1788,458,124,316,874,1836,1190,148,128,682,212,300,106,530,80,0,124,54,63,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,54,2,610,116,0,276,58,422,52,22,28,18,22,2,8,2,116,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27327,1680,1378,92,72,352,86,2944,60,182,2654,502,2332,1800,462,124,304,910,1840,1190,138,120,678,196,280,98,328,80,0,124,52,59,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,64,610,116,0,276,56,428,52,22,28,18,22,2,8,2,108,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29722,4560,1390,94,72,330,78,2944,48,158,2530,480,2305,1782,442,120,284,842,1806,1116,150,128,678,212,304,106,320,80,0,116,54,63,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,42,32,596,116,0,276,58,458,52,22,28,18,22,2,8,2,106,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28691,3954,1350,92,72,316,58,2908,48,158,2494,466,2292,1744,424,120,270,828,1792,1088,138,120,650,196,280,98,324,80,0,118,50,59,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,42,52,596,116,0,276,58,416,52,22,28,18,22,2,8,2,102,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28161,3174,1366,96,72,318,78,2864,48,158,2546,468,2300,1750,436,120,270,878,1796,1094,138,120,676,196,280,98,332,80,0,118,52,59,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,40,54,596,116,0,276,62,406,52,22,28,18,22,2,8,2,132,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33178,7162,1501,92,70,352,96,3088,60,182,2650,504,2334,1790,466,124,318,908,1840,1200,138,120,650,196,280,98,446,80,0,122,52,59,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,52,64,610,116,0,276,58,412,52,22,28,18,22,2,8,2,114,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33122,7966,1382,92,70,316,72,2944,48,158,2544,468,2300,1748,428,122,282,870,1798,1096,141,122,684,200,286,100,316,80,0,126,53,60,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,74,596,116,0,276,62,468,52,22,28,18,22,2,8,2,118,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34213,7934,1588,98,72,340,104,3166,60,182,2626,490,2320,1794,454,122,292,904,1826,1164,142,124,682,204,288,102,554,80,0,128,54,61,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,52,76,610,116,0,276,64,432,52,22,28,18,22,2,8,2,134,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27562,1374,1476,88,72,360,122,3012,72,206,2684,510,2338,1816,474,122,314,914,1856,1232,147,126,694,208,298,104,440,80,0,124,55,62,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,66,20,624,116,0,276,54,426,52,22,28,18,22,2,8,2,102,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32847,7296,1438,85,65,322,82,3020,48,158,2580,480,2312,1770,452,120,282,888,1810,1120,142,124,688,204,288,102,344,80,0,164,110,117,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,36,596,116,0,276,58,414,52,22,28,18,22,2,8,2,120,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30357,4198,1457,90,72,360,130,3110,72,206,2692,510,2338,1816,468,122,320,918,1856,1236,141,122,688,200,286,100,332,80,0,124,53,60,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,66,42,624,116,0,276,56,418,52,22,28,18,22,2,8,2,104,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38305,12918,1468,90,68,312,72,2978,48,158,2544,466,2298,1766,434,118,270,874,1796,1092,144,124,698,204,292,102,414,80,0,128,54,61,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,72,596,116,0,276,60,446,52,22,28,18,22,2,8,2,128,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29300,3898,1450,82,70,330,70,2928,48,158,2574,482,2314,1760,446,120,288,886,1810,1122,135,118,672,192,274,96,462,80,0,168,51,58,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,40,70,596,116,0,276,48,426,52,22,28,18,22,2,8,2,88,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26949,1596,1443,79,59,302,76,2888,48,158,2548,466,2298,1752,430,120,276,866,1796,1096,141,122,710,200,286,100,448,80,0,128,109,116,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,72,596,116,0,276,58,460,52,22,28,18,22,2,8,2,94,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25602,656,1344,92,70,318,72,2830,48,158,2552,470,2304,1750,424,120,282,878,1798,1100,135,118,686,192,274,96,334,80,0,124,51,58,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,38,80,596,116,0,276,60,412,52,22,28,18,22,2,8,2,112,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28764,3326,1393,90,72,338,90,2934,60,182,2628,488,2318,1770,446,122,292,896,1826,1162,136,120,670,196,276,98,326,80,0,114,52,59,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,68,610,116,0,276,54,420,52,22,28,18,22,2,8,2,108,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28650,2922,1460,98,72,354,98,3008,60,182,2602,504,2330,1810,460,122,310,868,1838,1188,141,122,664,200,286,100,432,80,0,116,51,60,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,52,40,610,116,0,276,62,404,52,22,28,18,22,2,8,2,106,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29179,3918,1472,96,72,334,66,2828,48,158,2532,484,2310,1768,448,122,290,846,1806,1120,144,124,686,204,292,102,474,80,0,120,52,61,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,38,8,596,116,0,276,60,482,52,22,28,18,22,2,8,2,100,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31179,4952,1445,90,72,374,122,3038,72,206,2722,524,2352,1832,490,126,330,932,1870,1260,135,118,682,192,274,96,330,80,0,118,51,58,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,66,40,624,116,0,276,56,454,52,22,28,18,22,2,8,2,106,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29430,3346,1434,92,72,354,106,2908,60,182,2650,504,2334,1818,468,122,312,914,1840,1192,147,126,680,208,298,104,318,80,0,126,55,62,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,52,280,610,116,0,276,60,510,52,22,28,18,22,2,8,2,116,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24966,342,1371,92,69,318,72,2651,46,158,2526,470,2302,1740,426,120,270,876,1796,1034,131,114,656,184,266,92,407,80,0,130,42,49,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,32,30,732,0,14,4,20,16,14,0,9,4,0,0,0,44,86,0,8,62,596,116,0,276,60,436,52,22,28,18,22,2,8,2,122,2,10,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30015,3852,1490,92,72,360,126,3168,72,206,2644,510,2336,1814,470,124,316,878,1856,1228,144,124,714,204,292,102,316,80,0,112,52,61,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,66,36,624,116,0,276,58,464,52,22,28,18,22,2,8,2,114,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31431,5200,1480,100,72,366,92,3174,60,182,2686,516,2346,1792,472,126,322,930,1854,1218,138,120,674,196,280,98,326,80,0,128,52,59,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,68,610,116,0,276,66,464,52,22,28,18,22,2,8,2,140,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28381,3386,1358,102,72,332,66,2814,48,158,2522,482,2308,1778,442,122,288,846,1806,1118,144,124,682,204,292,102,330,80,0,120,52,61,17,200,162,1616,20,18,10,12,6,0,1084,6,30,6,34,32,732,0,14,6,20,16,14,0,10,3,0,0,0,26,114,0,40,24,596,116,0,276,64,468,52,22,28,18,22,2,8,2,112,2,12,2,26,14,4,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35773,9680,1446,94,72,366,100,3008,60,182,2672,516,2346,1846,480,122,322,922,1854,1218,144,124,692,204,292,102,316,80,0,128,54,61,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,70,610,116,0,276,60,472,52,22,28,18,22,2,8,2,114,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28212,2694,1409,95,71,328,78,3062,48,158,2578,480,2312,1766,446,120,284,886,1810,1120,138,120,672,196,280,98,314,80,0,126,108,115,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,42,76,596,116,0,276,62,434,52,22,28,18,22,2,8,2,120,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34575,9078,1388,94,70,336,100,2878,60,182,2616,488,2318,1790,452,122,292,892,1826,1162,144,124,696,204,292,102,340,80,0,150,54,61,17,200,162,1616,20,18,10,12,6,0,1092,6,30,6,34,32,732,0,14,6,20,16,14,0,10,5,0,0,0,44,114,0,54,42,610,116,0,276,62,422,52,22,28,18,22,2,8,2,104,2,12,2,26,14,4,16,4,4,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
